relative_s,off1_prefix_error,off2_prefix_error,off3_prefix_error,on1_prefix_error,on2_prefix_error,on3_prefix_error
26.499935150146484,0.17397580378175181,0.17613301641372225,0.1768275397881411,0.15173134627354418,0.17481472803925746,0.26426746077940877
26.599596977233887,0.1283908172531963,0.13238062471642767,0.13448875988186543,0.16905224525494594,0.1645499272541203,0.2597759656834857
26.799049854278564,0.1112536165338787,0.11243351809101794,0.11965535006526325,0.2715684505925984,0.1520685699943467,0.212531089987498
26.898955821990967,0.06701912928945443,0.06631487596561404,0.07881889607865736,0.27615498688541984,0.11043181829242596,0.19328888404617403
26.999131441116333,0.07607192198427756,0.0717420416827402,0.07920703770721577,0.2939535092108246,0.0869907677029687,0.15897449883451267
27.199429512023926,0.13384103262542993,0.1360322879422441,0.13812009307182851,0.3990510838259372,0.14119677623928253,0.17424603720278836
27.29944610595703,0.15915952626499694,0.16526580340853417,0.16614590047184985,0.44058462525672193,0.18657156169561814,0.19179792569870874
27.399569749832153,0.14959598118376724,0.15432824367080472,0.15991876044823766,0.4366886542246219,0.19905486687888152,0.19298466278427218
27.49966025352478,0.1545724104938692,0.15939646739573385,0.1657167208518663,0.4189196946360447,0.20527129794724133,0.19892464800945772
27.599626541137695,0.17906032184865658,0.17957736667040636,0.1851728521621198,0.4366117852406377,0.21938776758145614,0.20398797732296503
27.699527978897095,0.18640490784823158,0.18770351271910896,0.19629150795117853,0.4761940620711774,0.241188944569145,0.22536031038202425
27.799500703811646,0.1638208865219501,0.16395198367143973,0.17456488001255005,0.49933220356095365,0.24491335984469872,0.23309535957271585
27.899266958236694,0.16478343398560105,0.17011611707402977,0.17712911133373735,0.5550549927540666,0.2920554034921006,0.2831230152428873
28.099278926849365,0.17452320063208096,0.1954559265866662,0.18457538588188113,0.6821329567971545,0.41149978657904596,0.3940935003922265
28.299585580825806,0.1518615760608014,0.16070419636453886,0.16836664509074037,0.7054644977140375,0.4332095113935037,0.4347773711173926
28.699405193328857,0.14826907080593288,0.12558074103705746,0.1472331676936402,0.7145057610092511,0.5056222055663379,0.47377495541149517
28.79930567741394,0.11113791465729944,0.08893741204791392,0.11614351091475851,0.7070783382438114,0.4993078563499738,0.46759192376234926
28.899264574050903,0.09201118598453081,0.07860129941976521,0.0938245205282296,0.6857241182223581,0.47373092971301006,0.4398709632994235
29.09932255744934,0.1432129034671268,0.15045882343859748,0.1354995551484843,0.7691193884567403,0.5585255386826957,0.5072913042906233
29.19953751564026,0.11810983029813858,0.12768097993867705,0.11124528218903319,0.7938154886257645,0.565439940200494,0.5344325584822274
29.299681901931763,0.11206798519281445,0.12032513862282375,0.10685367194910553,0.8004787116206481,0.5653933562326919,0.5384947859432934
29.399636030197144,0.08770601430217491,0.09052576824145371,0.08412081432589473,0.7675680089109886,0.5305169910776825,0.5044956651834339
29.4994478225708,0.1469199876189821,0.14546040511660385,0.14523828589764445,0.8238296778890697,0.5880206390456237,0.5599829320642303
29.59929871559143,0.11291680639815797,0.11083710982543929,0.11535922510580918,0.8166517179190322,0.5860947422563871,0.5594214918020682
29.699300050735474,0.1253861832252723,0.12337531712487315,0.1284424392556439,0.841356176511298,0.6134727450428639,0.5864687681912684
29.79922652244568,0.12026326385482523,0.12114864549533941,0.12373893949357533,0.8522070388326205,0.6274304502751578,0.5991170400932487
29.999393224716187,0.16394519337964283,0.15857791930879633,0.1991846667056013,0.8890755892375184,0.6635467501042701,0.6332716615862812
30.099531173706055,0.09577310355033954,0.09038257168582545,0.11193299309188226,0.8441338012182127,0.6187171107129981,0.5873124058063478
30.399529933929443,0.1331003469292303,0.1467368141971538,0.14251963868536963,0.8353233410537239,0.6065500167424491,0.5743611096490691
30.499475479125977,0.06970867862703346,0.07927193943085012,0.07931670747952113,0.7851727307370454,0.5583350790133693,0.5235500899406089
30.69929599761963,0.08508744905217773,0.05642747752832467,0.08700709031489735,0.7536928244379285,0.5228731833552148,0.49852785556863916
